stork,michigan,august 25
heron,kentucky,march 22
flamingo,kentucky,july 01
albatross,maine,september 19
flamingo,kansas,august 05
shoebill,michigan,september 03
little grebe,new york,august 12
bald eagle,maine,july 01
common teal,missouri,may 29
heron,new york,august 16
long-tailed duck,missouri,july 22
long-tailed duck,maine,august 28
shoebill,kentucky,may 07
flamingo,michigan,july 08
vulture,kentucky,august 28
flamingo,new york,june 28
long-tailed duck,kansas,july 06
shoebill,missouri,august 09
shoebill,maine,august 22
shoebill,michigan,april 26
little grebe,kansas,june 29
little grebe,new york,july 21
stork,michigan,august 10
vulture,missouri,august 02
little grebe,kentucky,july 24
long-tailed duck,maine,june 29
heron,kansas,july 29
common teal,kentucky,march 05
vulture,missouri,april 15
heron,michigan,september 05
stork,missouri,may 05
common teal,kansas,august 08
long-tailed duck,new york,may 02
heron,kansas,july 14
albatross,kansas,september 24
little grebe,missouri,june 19
common teal,kentucky,april 23
albatross,kansas,june 06
stork,michigan,june 25
bald eagle,kentucky,june 14
long-tailed duck,new york,may 15
stork,michigan,august 10
little grebe,kansas,july 28
bald eagle,michigan,august 10
vulture,kansas,june 09
little grebe,maine,july 16
little grebe,michigan,july 21
little grebe,maine,june 24
bald eagle,maine,october 20
little grebe,new york,july 24
common teal,new york,september 28
vulture,michigan,july 10
albatross,kansas,june 18
little grebe,maine,june 23
little grebe,maine,may 24
shoebill,missouri,august 24
little grebe,missouri,september 07
long-tailed duck,kansas,july 12
stork,missouri,june 08
little grebe,maine,june 17
heron,michigan,july 31
bald eagle,maine,november 01
shoebill,maine,july 28
vulture,kentucky,august 14
common teal,maine,july 24
shoebill,maine,september 09
stork,michigan,july 06
flamingo,missouri,april 04
heron,new york,july 18
heron,new york,august 08
flamingo,maine,september 11
heron,michigan,august 18
flamingo,maine,august 01
heron,new york,june 19
stork,michigan,june 21
common teal,michigan,august 31
stork,missouri,july 26
shoebill,kentucky,july 26
little grebe,new york,july 22
long-tailed duck,new york,august 06
vulture,kansas,may 24
heron,new york,june 20
albatross,kansas,july 21
shoebill,new york,august 07
long-tailed duck,missouri,august 22
vulture,kansas,june 30
shoebill,kansas,july 08
heron,missouri,august 03
bald eagle,kansas,october 20
vulture,michigan,september 28
flamingo,kansas,september 25
little grebe,missouri,september 29
long-tailed duck,kentucky,june 15
little grebe,missouri,august 04
common teal,maine,may 21
bald eagle,kentucky,october 05
albatross,kansas,october 15
shoebill,maine,may 23
vulture,michigan,september 02
heron,new york,august 30
stork,missouri,august 31
vulture,new york,august 12
shoebill,kansas,june 10
common teal,kansas,may 19
common teal,kansas,april 18
stork,missouri,october 02
albatross,michigan,september 21
little grebe,missouri,july 26
albatross,michigan,september 29
long-tailed duck,kansas,june 06
shoebill,michigan,august 02
heron,maine,july 11
vulture,michigan,september 07
stork,kentucky,august 23
flamingo,kentucky,july 14
shoebill,kansas,august 12
flamingo,kentucky,august 21
little grebe,michigan,august 14
shoebill,kentucky,june 14
little grebe,kentucky,october 10
albatross,kansas,august 02
albatross,new york,june 24
flamingo,maine,june 13
little grebe,michigan,march 08
common teal,kentucky,july 18
long-tailed duck,new york,april 01
shoebill,michigan,april 23
vulture,new york,july 14
albatross,kansas,july 27
flamingo,new york,october 08
heron,michigan,june 21
little grebe,kansas,september 05
albatross,kansas,july 04
vulture,kentucky,october 20
bald eagle,missouri,july 02
vulture,new york,august 15
heron,missouri,august 24
heron,michigan,april 17
common teal,maine,august 16
long-tailed duck,kentucky,june 29
bald eagle,kansas,october 07
little grebe,kansas,april 05
common teal,missouri,june 21
heron,new york,august 25
vulture,michigan,august 08
little grebe,new york,september 14
little grebe,maine,august 07
heron,kansas,august 21
bald eagle,maine,october 26
little grebe,kentucky,august 14
common teal,kansas,june 18
little grebe,michigan,august 03
albatross,kentucky,november 07
bald eagle,kentucky,june 19
flamingo,maine,september 03
bald eagle,michigan,july 14
common teal,kansas,september 07
albatross,michigan,september 06
little grebe,missouri,june 04
common teal,michigan,july 18
shoebill,new york,august 31
bald eagle,michigan,october 25
bald eagle,kentucky,june 21
long-tailed duck,new york,july 14
long-tailed duck,kansas,june 12
shoebill,missouri,august 08
flamingo,missouri,july 20
little grebe,michigan,september 09
heron,missouri,october 05
heron,missouri,july 28
albatross,kentucky,july 01
long-tailed duck,kentucky,april 03
stork,missouri,june 15
flamingo,new york,november 19
common teal,kansas,may 29
little grebe,new york,august 24
shoebill,michigan,september 02
shoebill,maine,august 25
vulture,maine,september 19
vulture,new york,june 13
heron,missouri,november 19
bald eagle,maine,september 05
heron,kentucky,october 10
heron,missouri,august 09
shoebill,kentucky,september 27
vulture,new york,june 07
albatross,kentucky,may 16
albatross,kentucky,may 16
vulture,maine,july 13
vulture,maine,september 01
heron,kansas,august 06
flamingo,kentucky,october 15
shoebill,michigan,july 01
heron,kansas,july 15
shoebill,new york,august 24
common teal,new york,july 07
heron,maine,october 10
bald eagle,kentucky,august 24
bald eagle,missouri,august 16
little grebe,michigan,august 07
flamingo,maine,october 17
stork,new york,april 08
bald eagle,kentucky,august 25
common teal,kentucky,september 18
vulture,maine,june 15
common teal,kansas,june 26
shoebill,kentucky,may 24
shoebill,kentucky,august 21
vulture,michigan,august 06
long-tailed duck,missouri,april 14
vulture,maine,july 22
little grebe,kentucky,october 12
shoebill,kansas,august 30
vulture,kentucky,june 02
stork,missouri,august 10
little grebe,maine,may 28
stork,missouri,june 17
flamingo,michigan,june 09
stork,maine,july 29
long-tailed duck,maine,may 19
albatross,maine,june 11
bald eagle,new york,august 10
long-tailed duck,michigan,august 04
heron,maine,september 14
common teal,maine,july 30
common teal,maine,september 29
shoebill,kansas,july 12
albatross,new york,may 10
albatross,kentucky,july 22
stork,new york,july 19
stork,missouri,september 07
shoebill,kansas,july 02
bald eagle,maine,july 10
stork,new york,august 13
albatross,kentucky,november 03
bald eagle,missouri,june 30
long-tailed duck,missouri,june 21
albatross,new york,june 18
common teal,maine,june 06
bald eagle,new york,june 24
flamingo,new york,july 12
common teal,missouri,june 22
heron,kentucky,august 01
common teal,michigan,july 02
shoebill,michigan,september 11
albatross,maine,july 02
heron,kansas,june 23
albatross,missouri,july 08
bald eagle,maine,july 06
vulture,kentucky,october 02
bald eagle,kansas,may 30
albatross,kentucky,june 09
long-tailed duck,kansas,july 13
shoebill,kentucky,september 10
bald eagle,missouri,august 28
heron,kansas,june 21
little grebe,maine,september 25
flamingo,michigan,may 06
vulture,missouri,september 25
shoebill,maine,october 15
stork,new york,july 28
common teal,missouri,june 05
heron,maine,july 27
shoebill,new york,june 29
little grebe,kansas,june 22
flamingo,missouri,june 03
little grebe,kentucky,august 19
vulture,maine,june 19
stork,missouri,july 16
little grebe,missouri,june 07
vulture,missouri,july 29
shoebill,kentucky,july 04
common teal,michigan,june 13
stork,kansas,august 07
little grebe,kansas,september 03
flamingo,kansas,may 26
long-tailed duck,missouri,august 01
heron,kansas,may 16
little grebe,new york,october 05
heron,missouri,june 27
stork,maine,october 07
heron,missouri,june 18
shoebill,missouri,august 02
heron,michigan,july 25
vulture,maine,august 07
stork,kansas,september 09
flamingo,missouri,july 02
shoebill,maine,august 25
heron,new york,july 07
flamingo,maine,july 24
heron,kentucky,july 22
vulture,kansas,june 23
heron,maine,august 26
albatross,maine,october 04
vulture,kentucky,july 04
stork,kentucky,september 03
flamingo,michigan,june 24
common teal,missouri,july 07
flamingo,missouri,may 07
common teal,missouri,june 12
bald eagle,michigan,august 23
bald eagle,kansas,september 16
common teal,missouri,july 08
shoebill,missouri,may 14
common teal,michigan,june 17
common teal,kentucky,october 18
common teal,maine,june 30
vulture,kansas,august 26
flamingo,new york,june 26
stork,missouri,july 05
vulture,michigan,july 14
common teal,maine,september 04
stork,kansas,august 04
albatross,missouri,august 01
vulture,michigan,june 30
stork,michigan,june 28
stork,kentucky,july 13
flamingo,kentucky,august 20
long-tailed duck,kentucky,may 01
stork,kentucky,september 09
albatross,missouri,july 03
flamingo,kansas,august 01
flamingo,kentucky,june 06
vulture,missouri,may 08
common teal,kentucky,october 08
flamingo,kansas,august 02
vulture,michigan,july 31
little grebe,kansas,august 09
heron,kentucky,october 20
shoebill,michigan,august 25
albatross,maine,september 02
common teal,new york,july 06
stork,kentucky,july 08
heron,kentucky,june 01
little grebe,maine,july 09
bald eagle,kansas,august 02
long-tailed duck,missouri,june 19
vulture,missouri,june 06
long-tailed duck,kentucky,september 05
vulture,kentucky,september 04
flamingo,michigan,september 05
stork,kansas,september 17
common teal,new york,august 23
heron,kentucky,october 31
little grebe,maine,july 15
heron,new york,july 17
shoebill,missouri,may 20
bald eagle,new york,june 10
flamingo,kentucky,july 10
stork,kentucky,july 23
bald eagle,maine,june 04
long-tailed duck,kansas,october 07
long-tailed duck,maine,august 07
vulture,michigan,august 07
bald eagle,missouri,june 10
shoebill,kentucky,june 05
heron,michigan,september 09
shoebill,michigan,june 01
vulture,missouri,august 18
stork,michigan,june 05
vulture,missouri,june 30
bald eagle,missouri,july 22
albatross,missouri,july 24
albatross,kansas,october 05
flamingo,kentucky,july 10
vulture,missouri,july 13
heron,kansas,may 19
stork,missouri,september 01
long-tailed duck,missouri,june 23
heron,maine,may 27
stork,kentucky,august 29
vulture,maine,may 28
flamingo,michigan,april 26
shoebill,kansas,august 03
shoebill,kansas,october 25
common teal,kentucky,may 27
long-tailed duck,new york,june 26
long-tailed duck,kentucky,july 29
stork,kansas,august 07
heron,kentucky,may 29
bald eagle,kentucky,july 25
vulture,michigan,july 27
albatross,kansas,july 24
little grebe,new york,july 04
common teal,kansas,august 07
flamingo,missouri,september 02
common teal,maine,june 28
stork,kansas,november 06
flamingo,new york,october 19
heron,kentucky,september 09
shoebill,missouri,july 18
bald eagle,missouri,july 28
little grebe,missouri,august 18
little grebe,new york,july 22
heron,kentucky,may 28
bald eagle,missouri,june 30
common teal,missouri,august 31
albatross,kansas,june 30
little grebe,michigan,june 30
vulture,new york,april 14
heron,new york,august 10
albatross,maine,april 22
common teal,maine,july 12
stork,michigan,june 04
little grebe,missouri,august 09
common teal,maine,june 17
flamingo,kansas,july 05
vulture,kansas,april 04
bald eagle,new york,july 19
long-tailed duck,michigan,august 17
bald eagle,new york,november 11
stork,new york,august 24
flamingo,kansas,june 26
long-tailed duck,michigan,july 02
common teal,maine,july 23
albatross,michigan,july 25
vulture,new york,september 26
common teal,missouri,july 27
heron,kansas,july 22
flamingo,new york,july 02
shoebill,michigan,july 29
heron,kansas,september 11
bald eagle,new york,july 31
heron,new york,august 15
little grebe,new york,june 14
heron,kansas,july 28
heron,kentucky,may 20
shoebill,kansas,august 11
stork,michigan,may 27
bald eagle,missouri,august 29
shoebill,maine,august 30
flamingo,missouri,august 23
shoebill,maine,june 13
little grebe,michigan,august 03
long-tailed duck,maine,may 14
albatross,maine,august 11
little grebe,maine,september 01
shoebill,kentucky,august 06
flamingo,missouri,may 27
shoebill,new york,august 25
heron,kansas,june 08
bald eagle,new york,october 28
heron,kansas,july 15
flamingo,kentucky,july 20
albatross,michigan,june 13
common teal,missouri,august 15
albatross,new york,june 07
flamingo,kentucky,june 18
albatross,maine,november 10
heron,michigan,august 03
common teal,maine,july 01
flamingo,maine,march 29
little grebe,missouri,august 17
long-tailed duck,kentucky,september 29
heron,kansas,august 16
common teal,new york,july 07
flamingo,missouri,august 05
flamingo,kansas,march 30
shoebill,maine,july 26
bald eagle,maine,september 24
bald eagle,new york,september 03
common teal,michigan,september 23
stork,michigan,october 11
shoebill,kansas,july 24
common teal,new york,august 29
little grebe,michigan,august 19
common teal,missouri,september 02
shoebill,kansas,may 15
common teal,new york,july 01
albatross,michigan,september 20
albatross,new york,june 10
flamingo,kansas,june 26
long-tailed duck,kentucky,june 23
vulture,kansas,september 01
shoebill,new york,june 03
shoebill,kansas,july 16
little grebe,maine,august 12
shoebill,maine,june 24
bald eagle,new york,june 06
long-tailed duck,maine,june 23
albatross,missouri,june 21
bald eagle,missouri,may 30
vulture,michigan,june 27
albatross,new york,august 01
bald eagle,missouri,august 16
common teal,missouri,october 04
bald eagle,missouri,june 21
long-tailed duck,kentucky,september 10
flamingo,maine,june 04
stork,kentucky,june 09
stork,kentucky,september 21
heron,michigan,september 06
vulture,kansas,july 10
long-tailed duck,missouri,november 01
heron,new york,july 31
long-tailed duck,maine,july 12
heron,maine,october 19
common teal,new york,june 10
long-tailed duck,new york,june 13
heron,kansas,august 23
bald eagle,missouri,may 10
shoebill,missouri,august 12
little grebe,missouri,june 06
bald eagle,kentucky,october 09
albatross,new york,august 29
flamingo,michigan,july 24
heron,kansas,may 23
heron,michigan,october 29
little grebe,kentucky,october 11
albatross,kansas,june 05
shoebill,kentucky,september 25
stork,kansas,june 29
flamingo,missouri,august 08
heron,michigan,july 06
little grebe,missouri,june 25
vulture,missouri,september 16
shoebill,kentucky,july 14
shoebill,michigan,august 08
bald eagle,michigan,june 21
little grebe,maine,july 27
little grebe,new york,november 19
heron,maine,august 01
heron,missouri,april 26
albatross,kansas,august 30
little grebe,kansas,september 11
albatross,maine,july 04
heron,maine,august 07
long-tailed duck,kansas,june 25
vulture,kentucky,june 17
stork,missouri,august 31
flamingo,kentucky,september 01
long-tailed duck,kentucky,july 06
flamingo,new york,july 24
long-tailed duck,kansas,september 18
heron,michigan,june 29
bald eagle,kentucky,august 25
bald eagle,new york,august 21
common teal,missouri,july 31
heron,kansas,november 19
common teal,michigan,july 16
heron,michigan,september 09
flamingo,missouri,june 01
vulture,new york,august 05
common teal,kansas,july 28
little grebe,michigan,august 19
albatross,missouri,august 16
heron,michigan,july 06
flamingo,new york,may 15
little grebe,kentucky,may 30
flamingo,new york,april 10
stork,missouri,may 14
long-tailed duck,kentucky,june 30
shoebill,michigan,august 13
shoebill,kentucky,august 13
long-tailed duck,new york,august 10
bald eagle,michigan,june 19
little grebe,michigan,june 27
heron,new york,april 24
vulture,kentucky,july 17
heron,michigan,may 06
vulture,michigan,july 09
common teal,missouri,july 07
albatross,kentucky,march 13
little grebe,kentucky,august 21
albatross,maine,may 07
vulture,new york,september 05
long-tailed duck,kansas,july 04
common teal,new york,may 02
albatross,kentucky,june 03
heron,maine,august 16
little grebe,kentucky,august 21
heron,missouri,june 10
heron,kentucky,may 12
heron,missouri,august 15
flamingo,kansas,may 10
bald eagle,michigan,may 17
albatross,missouri,september 16
common teal,michigan,july 29
shoebill,michigan,may 02
long-tailed duck,kentucky,august 30
shoebill,kentucky,may 27
albatross,new york,july 26
vulture,kansas,july 21
shoebill,kentucky,april 16
stork,missouri,august 07
little grebe,kansas,june 11
flamingo,missouri,may 23
stork,maine,june 01
heron,michigan,june 29
shoebill,missouri,july 29
long-tailed duck,michigan,october 12
stork,michigan,july 29
albatross,kentucky,august 28
common teal,maine,july 29
albatross,kentucky,october 08
flamingo,michigan,june 28
bald eagle,kansas,october 08
albatross,missouri,june 30
long-tailed duck,michigan,september 20
common teal,kansas,august 14
vulture,new york,june 02
vulture,michigan,september 18
little grebe,maine,august 21
vulture,maine,august 30
long-tailed duck,michigan,may 06
little grebe,kentucky,june 06
shoebill,kansas,may 16
heron,missouri,june 30
shoebill,missouri,may 10
stork,kansas,august 28
bald eagle,missouri,september 14
heron,maine,october 13
vulture,missouri,june 04
albatross,kentucky,june 13
heron,new york,august 16
long-tailed duck,kansas,october 23
stork,missouri,june 05
albatross,kentucky,july 24
stork,michigan,may 25
flamingo,maine,july 21
bald eagle,missouri,september 15
shoebill,kentucky,june 14
albatross,kansas,july 04
little grebe,kentucky,september 10
bald eagle,kansas,june 24
stork,kentucky,august 08
heron,new york,september 06
shoebill,kansas,july 19
albatross,missouri,september 16
albatross,missouri,june 12
stork,michigan,september 03
common teal,maine,august 22
stork,new york,august 03
long-tailed duck,kansas,april 23
long-tailed duck,new york,july 10
vulture,kansas,july 20
vulture,new york,june 15
little grebe,missouri,april 19
vulture,maine,may 04
albatross,michigan,july 15
albatross,kentucky,september 07
little grebe,kentucky,july 08
heron,michigan,october 15
long-tailed duck,missouri,april 21
long-tailed duck,kentucky,september 22
stork,new york,september 11
long-tailed duck,kansas,july 20
albatross,kentucky,june 03
bald eagle,kentucky,september 19
long-tailed duck,missouri,june 28
stork,michigan,august 14
flamingo,new york,july 28
heron,kentucky,july 25
bald eagle,kentucky,june 12
bald eagle,new york,may 07
long-tailed duck,new york,july 12
long-tailed duck,missouri,september 06
bald eagle,missouri,july 29
bald eagle,michigan,september 29
shoebill,maine,august 10
flamingo,michigan,june 10
flamingo,new york,august 09
albatross,maine,july 09
vulture,missouri,july 06
bald eagle,missouri,september 04
albatross,maine,august 17
long-tailed duck,missouri,august 27
little grebe,kentucky,august 04
bald eagle,missouri,august 10
shoebill,maine,june 16
little grebe,kentucky,september 09
flamingo,michigan,september 19
bald eagle,kansas,september 25
heron,kansas,september 21
common teal,michigan,may 30
bald eagle,michigan,september 29
bald eagle,maine,june 27
bald eagle,kentucky,may 15
albatross,maine,october 04
shoebill,maine,september 14
common teal,kansas,february 05
little grebe,michigan,august 01
bald eagle,michigan,june 17
long-tailed duck,kansas,july 20
long-tailed duck,kansas,july 26
albatross,missouri,march 28
albatross,kansas,june 18
bald eagle,kansas,september 11
little grebe,kansas,june 23
little grebe,michigan,july 23
vulture,kentucky,august 24
vulture,missouri,july 06
bald eagle,kentucky,september 18
albatross,michigan,may 12
common teal,missouri,september 09
stork,kentucky,august 02
heron,maine,august 28
flamingo,missouri,august 01
flamingo,michigan,july 31
heron,kentucky,october 19
long-tailed duck,michigan,august 19
long-tailed duck,maine,july 09
heron,kentucky,august 13
bald eagle,new york,june 02
shoebill,maine,may 05
little grebe,missouri,july 11
shoebill,new york,september 15
flamingo,new york,august 26
vulture,kansas,june 24
little grebe,michigan,july 27
albatross,kentucky,july 13
stork,missouri,may 02
shoebill,maine,june 24
stork,kansas,july 20
heron,michigan,september 08
albatross,michigan,may 18
stork,maine,june 02
flamingo,maine,june 04
bald eagle,kentucky,march 23
heron,michigan,august 10
common teal,kansas,october 18
long-tailed duck,missouri,may 11
long-tailed duck,kentucky,july 19
bald eagle,new york,july 15
heron,michigan,august 24
vulture,michigan,september 19
shoebill,maine,november 06
albatross,michigan,august 14
long-tailed duck,maine,may 31
flamingo,kansas,september 04
flamingo,new york,august 29
stork,kentucky,august 18
bald eagle,new york,july 11
heron,maine,july 13
long-tailed duck,kentucky,october 06
stork,michigan,september 17
shoebill,kansas,april 23
heron,kentucky,april 27
long-tailed duck,new york,august 15
stork,michigan,july 21
bald eagle,maine,february 21
bald eagle,kansas,june 26
common teal,missouri,august 20
vulture,kansas,july 01
vulture,kansas,august 02
bald eagle,kansas,july 15
albatross,kansas,august 07
common teal,missouri,june 13
albatross,michigan,april 18
bald eagle,kentucky,may 11
vulture,missouri,june 05
heron,maine,september 03
long-tailed duck,kansas,august 29
little grebe,kentucky,august 10
long-tailed duck,maine,august 08
little grebe,new york,june 27
shoebill,maine,september 22
vulture,missouri,august 13
vulture,new york,august 26
vulture,maine,september 20
stork,new york,july 10
albatross,michigan,june 28
long-tailed duck,michigan,august 28
little grebe,michigan,june 16
albatross,new york,july 02
bald eagle,new york,july 08
common teal,new york,july 11
common teal,kentucky,june 05
common teal,michigan,august 23
vulture,maine,october 17
common teal,kentucky,july 29
vulture,maine,august 11
long-tailed duck,michigan,june 28
flamingo,missouri,july 03
albatross,new york,may 20
flamingo,kentucky,june 14
vulture,new york,july 09
shoebill,kansas,september 28
heron,michigan,july 12
bald eagle,michigan,october 30
common teal,missouri,august 30
albatross,michigan,july 03
albatross,kansas,june 06
heron,kentucky,september 11
little grebe,new york,march 31
albatross,missouri,april 29
long-tailed duck,kentucky,august 29
flamingo,michigan,june 30
common teal,michigan,july 31
vulture,kansas,september 06
stork,missouri,november 17
little grebe,missouri,may 18
vulture,kansas,september 14
shoebill,new york,june 28
flamingo,michigan,july 18
little grebe,kansas,july 13
vulture,maine,june 18
little grebe,kansas,august 07
vulture,new york,june 06
long-tailed duck,new york,july 01
long-tailed duck,michigan,june 21
little grebe,missouri,september 06
little grebe,missouri,august 13
stork,michigan,may 22
long-tailed duck,new york,july 14
common teal,new york,september 03
common teal,kansas,june 07
shoebill,kansas,may 04
albatross,maine,august 13
stork,michigan,july 18
common teal,maine,september 06
common teal,missouri,august 22
bald eagle,kentucky,august 10
common teal,missouri,july 16
little grebe,kansas,june 23
heron,new york,march 18
common teal,new york,september 12
stork,new york,july 17
shoebill,kansas,july 21
little grebe,missouri,july 10
albatross,kentucky,october 18
common teal,kansas,june 05
flamingo,kentucky,july 22
little grebe,new york,august 08
stork,new york,august 27
little grebe,michigan,august 09
little grebe,new york,july 07
bald eagle,maine,june 11
long-tailed duck,kentucky,may 28
long-tailed duck,maine,may 26
flamingo,new york,june 13
vulture,missouri,september 18
little grebe,missouri,july 25
albatross,maine,august 21
bald eagle,kansas,june 22
albatross,kentucky,may 13
flamingo,michigan,june 04
shoebill,kentucky,may 30
long-tailed duck,kentucky,april 15
little grebe,maine,july 15
heron,new york,september 30
shoebill,new york,august 27
albatross,missouri,september 20
vulture,missouri,august 31
stork,kansas,june 11
flamingo,maine,july 23
flamingo,new york,july 27
heron,kentucky,april 19
vulture,missouri,august 09
shoebill,missouri,november 18
bald eagle,michigan,august 23
little grebe,maine,october 04
shoebill,new york,june 16
albatross,maine,may 20
long-tailed duck,maine,august 07
stork,new york,september 14
bald eagle,kentucky,may 10
common teal,michigan,october 29
stork,missouri,june 02
vulture,new york,july 15
shoebill,missouri,august 09
shoebill,kansas,august 08
bald eagle,missouri,august 28
heron,michigan,may 26
heron,kentucky,august 27
long-tailed duck,maine,october 16
heron,missouri,september 07
long-tailed duck,michigan,august 17
flamingo,new york,august 27
bald eagle,new york,may 01
long-tailed duck,missouri,july 24
albatross,missouri,july 01
long-tailed duck,kansas,june 15
stork,kansas,june 09
heron,michigan,may 23
vulture,kentucky,august 02
shoebill,kentucky,june 01
albatross,kentucky,june 23
heron,michigan,september 06
albatross,maine,july 08
heron,missouri,august 30
heron,missouri,august 23
long-tailed duck,new york,august 16
albatross,kentucky,may 28
flamingo,missouri,july 25
common teal,kansas,september 04
little grebe,maine,april 23
shoebill,michigan,september 17
little grebe,kentucky,october 11
shoebill,missouri,may 20
long-tailed duck,missouri,july 01
little grebe,missouri,november 02
bald eagle,kansas,july 10
heron,kansas,january 26
long-tailed duck,kansas,july 28
common teal,missouri,september 08
long-tailed duck,maine,august 01
heron,new york,june 17
vulture,maine,august 14
flamingo,missouri,august 15
flamingo,kansas,june 16
little grebe,new york,june 04
shoebill,michigan,july 18
little grebe,maine,march 01
stork,kansas,april 16
shoebill,maine,august 04
flamingo,new york,june 16
heron,kansas,april 06
bald eagle,kansas,august 07
little grebe,new york,september 04
albatross,kentucky,july 29
vulture,maine,june 11
heron,kansas,august 26
vulture,kentucky,july 16
heron,kansas,august 12
heron,maine,july 22
flamingo,new york,july 09
long-tailed duck,new york,september 11
heron,kentucky,june 16
long-tailed duck,missouri,july 19
little grebe,missouri,august 21
heron,missouri,september 04
vulture,michigan,april 14
vulture,michigan,june 21
stork,michigan,august 19
flamingo,kansas,august 01
albatross,kansas,july 25
heron,kansas,october 14
little grebe,new york,september 06
heron,michigan,may 14
common teal,missouri,august 06
albatross,michigan,august 24
heron,kansas,october 10
bald eagle,missouri,july 23
albatross,kentucky,october 14
albatross,kentucky,august 12
albatross,maine,october 30
common teal,kentucky,september 12
heron,new york,july 07
albatross,kentucky,july 09
long-tailed duck,kansas,april 05
bald eagle,michigan,september 10
long-tailed duck,kansas,june 19
flamingo,missouri,august 15
little grebe,new york,june 16
long-tailed duck,michigan,august 01
bald eagle,michigan,november 02
vulture,new york,august 04
common teal,kansas,september 27
flamingo,michigan,august 22
common teal,missouri,july 19
vulture,new york,september 20
vulture,michigan,july 31
bald eagle,new york,july 05
little grebe,missouri,september 06
stork,kentucky,july 31
common teal,missouri,june 30
heron,missouri,june 09
bald eagle,michigan,august 22
heron,kansas,july 09
long-tailed duck,missouri,june 30
flamingo,maine,june 16
stork,kansas,june 19
vulture,missouri,september 29
little grebe,kentucky,october 11
common teal,new york,october 24
bald eagle,maine,july 19
vulture,new york,august 13
little grebe,new york,november 30
common teal,new york,june 30
stork,new york,october 18
long-tailed duck,missouri,august 20
albatross,new york,june 12
common teal,kentucky,august 22
common teal,michigan,april 18
heron,new york,april 19
heron,new york,august 13
vulture,michigan,september 03
shoebill,new york,june 20
common teal,michigan,september 18
bald eagle,new york,may 26
long-tailed duck,maine,august 04
long-tailed duck,maine,july 31
vulture,michigan,june 12
long-tailed duck,kentucky,july 29
shoebill,new york,august 20
flamingo,michigan,may 14
shoebill,kansas,june 04
albatross,kansas,august 20
long-tailed duck,michigan,september 06
common teal,kentucky,may 22
heron,missouri,august 31
vulture,new york,june 19
albatross,missouri,august 30
common teal,new york,june 06
stork,missouri,september 12
heron,michigan,october 02
little grebe,michigan,april 24
shoebill,missouri,june 09
shoebill,maine,july 04
vulture,kentucky,may 14
heron,missouri,june 22
little grebe,kentucky,august 04
common teal,maine,november 18
vulture,missouri,june 25
heron,kansas,september 10
long-tailed duck,kansas,april 24
common teal,maine,september 07
long-tailed duck,kansas,september 09
flamingo,michigan,august 24
vulture,maine,june 08
stork,maine,july 26
flamingo,kentucky,september 11
stork,maine,july 11
shoebill,kansas,may 21
bald eagle,kentucky,june 30
long-tailed duck,missouri,august 03
albatross,michigan,september 22
long-tailed duck,kansas,august 08
bald eagle,michigan,december 05
albatross,missouri,july 04
little grebe,new york,june 03
albatross,michigan,july 12
albatross,new york,april 29
common teal,kansas,july 16
stork,kentucky,august 26
bald eagle,michigan,september 07
vulture,kentucky,july 06
shoebill,new york,july 29
stork,kentucky,june 22
common teal,kentucky,september 10
flamingo,michigan,october 06
common teal,michigan,august 30
little grebe,new york,july 25
shoebill,michigan,june 01
shoebill,maine,june 11
shoebill,missouri,july 22
flamingo,kansas,july 10
flamingo,maine,july 19
vulture,kentucky,july 16
flamingo,missouri,august 15
flamingo,kentucky,october 18
vulture,new york,may 14
common teal,michigan,july 18
little grebe,missouri,august 10
bald eagle,kentucky,september 22
heron,michigan,september 04
flamingo,kentucky,june 21
vulture,missouri,may 13
shoebill,kentucky,july 30
bald eagle,maine,april 21
stork,maine,august 26
flamingo,maine,july 11
albatross,michigan,july 29
heron,missouri,june 30
little grebe,missouri,may 06
albatross,kentucky,september 19
long-tailed duck,kentucky,june 20
little grebe,maine,july 24
bald eagle,missouri,june 18
heron,kansas,july 12
flamingo,kansas,august 11
little grebe,maine,july 17
stork,kentucky,july 18
bald eagle,new york,august 10
flamingo,kansas,july 16
little grebe,new york,may 26
albatross,maine,june 25
long-tailed duck,kansas,september 03
little grebe,new york,august 19
shoebill,missouri,july 09
vulture,kentucky,august 21
long-tailed duck,new york,june 17
flamingo,kentucky,june 17
albatross,michigan,may 18
common teal,kentucky,july 08
vulture,kansas,june 12
bald eagle,michigan,august 08
common teal,maine,september 11
flamingo,kansas,august 07
heron,missouri,july 14
little grebe,kansas,july 29
common teal,maine,july 19
vulture,missouri,august 31
albatross,kansas,august 11
heron,missouri,june 02
common teal,kentucky,october 05
bald eagle,kansas,august 05
shoebill,michigan,may 18
stork,kansas,june 22
stork,kansas,august 25
bald eagle,new york,november 05
heron,new york,september 16
long-tailed duck,maine,september 12
vulture,kansas,september 10
vulture,missouri,august 14
bald eagle,kentucky,july 31
heron,michigan,may 25
bald eagle,missouri,september 20
heron,kentucky,april 17
common teal,new york,june 29
flamingo,maine,november 01
shoebill,new york,july 05
long-tailed duck,maine,june 29
vulture,maine,august 24
heron,missouri,may 19
bald eagle,maine,july 12
long-tailed duck,michigan,june 15
albatross,maine,august 28
flamingo,new york,june 02
bald eagle,missouri,july 26
flamingo,kansas,june 22
little grebe,kansas,july 01
heron,missouri,august 24
stork,kentucky,june 04
vulture,new york,july 13
